address/city,address/state,address/streetAddress,address/subdivision,address/zipcode,bathrooms,bedrooms,livingArea,price,url,yearBuilt
Pittsburgh,PA,24 Minooka St,,15210,1.0,3.0,1648.0,115000,https://www.zillow.com/homedetails/24-Minooka-St-Pittsburgh-PA-15210/11437442_zpid/,1900.0
Pittsburgh,PA,2808 Philadelphia Ave,,15216,0.0,,,249900,https://www.zillow.com/homedetails/2808-Philadelphia-Ave-Pittsburgh-PA-15216/11570772_zpid/,1951.0
Pittsburgh,PA,521 New Texas Rd,,15239,3.0,6.0,2416.0,500000,https://www.zillow.com/homedetails/521-New-Texas-Rd-Pittsburgh-PA-15239/164547653_zpid/,1908.0
West View,PA,117 Harding Rd,,15229,3.0,3.0,1780.0,299000,https://www.zillow.com/homedetails/117-Harding-Rd-West-View-PA-15229/11440609_zpid/,1958.0
Pittsburgh,PA,1153 Buente St,,15212,1.0,3.0,1224.0,139900,https://www.zillow.com/homedetails/1153-Buente-St-Pittsburgh-PA-15212/11511301_zpid/,1900.0
Pittsburgh,PA,536 Bellaire Ave,,15226,3.0,5.0,3197.0,269900,https://www.zillow.com/homedetails/536-Bellaire-Ave-Pittsburgh-PA-15226/11566741_zpid/,1920.0
Pittsburgh,PA,611 Calais Dr APT 4104-A,,15237,1.0,1.0,,113000,https://www.zillow.com/homedetails/611-Calais-Dr-APT-4104-A-Pittsburgh-PA-15237/2067645666_zpid/,1975.0
Pittsburgh,PA,203 Grandview Ave,,15211,0.0,,,899000,https://www.zillow.com/homedetails/203-Grandview-Ave-Pittsburgh-PA-15211/11515453_zpid/,1880.0
Pittsburgh,PA,232 Jucunda St,,15210,2.0,4.0,1970.0,125000,https://www.zillow.com/homedetails/232-Jucunda-St-Pittsburgh-PA-15210/11316279_zpid/,1900.0
Pittsburgh,PA,1912 Funston Ave,,15235,2.0,3.0,1232.0,65000,https://www.zillow.com/homedetails/1912-Funston-Ave-Pittsburgh-PA-15235/2067646830_zpid/,1950.0
Pittsburgh,PA,2409 Alwyn St,,15226,1.0,2.0,1428.0,199900,https://www.zillow.com/homedetails/2409-Alwyn-St-Pittsburgh-PA-15226/11648965_zpid/,1932.0
Pittsburgh,PA,3137 Josephine St,,15203,0.0,,,209900,https://www.zillow.com/homedetails/3137-Josephine-St-Pittsburgh-PA-15203/11427077_zpid/,1900.0
Pittsburgh,PA,45 Kendall Ave,,15202,2.0,4.0,1968.0,215000,https://www.zillow.com/homedetails/45-Kendall-Ave-Pittsburgh-PA-15202/11267493_zpid/,1912.0
Pittsburgh,PA,5505 Camelia St,,15201,2.0,3.0,,229900,https://www.zillow.com/homedetails/5505-Camelia-St-Pittsburgh-PA-15201/11614836_zpid/,1929.0
Pittsburgh,PA,1556 Fallowfield Ave,,15216,0.0,,,289000,https://www.zillow.com/homedetails/1556-Fallowfield-Ave-Pittsburgh-PA-15216/11445493_zpid/,1945.0
Pittsburgh,PA,1778 Oblock Rd #15239,,15239,2.0,3.0,,229900,https://www.zillow.com/homedetails/1778-Oblock-Rd-15239-Pittsburgh-PA-15239/2067646588_zpid/,1966.0
Pittsburgh,PA,8041 Broadlawn Dr,,15237,3.0,4.0,2040.0,345000,https://www.zillow.com/homedetails/8041-Broadlawn-Dr-Pittsburgh-PA-15237/11557486_zpid/,1978.0
Pittsburgh,PA,10 Broadmoor Ave,,15228,1.0,3.0,1200.0,265000,https://www.zillow.com/homedetails/10-Broadmoor-Ave-Pittsburgh-PA-15228/11312061_zpid/,1926.0
Pittsburgh,PA,238 Great Smokey Dr,,15239,2.0,3.0,1440.0,260000,https://www.zillow.com/homedetails/238-Great-Smokey-Dr-Pittsburgh-PA-15239/11261739_zpid/,1973.0
Pittsburgh,PA,890 Maplewood Dr,,15234,2.0,3.0,1463.0,210000,https://www.zillow.com/homedetails/890-Maplewood-Dr-Pittsburgh-PA-15234/11310564_zpid/,1960.0
Pittsburgh,PA,334 Coltart Ave,,15213,2.0,4.0,2320.0,360000,https://www.zillow.com/homedetails/334-Coltart-Ave-Pittsburgh-PA-15213/11412807_zpid/,1927.0
Cheswick,PA,224 Indianola Rd,,15024,1.0,3.0,,1650000,https://www.zillow.com/homedetails/224-Indianola-Rd-Cheswick-PA-15024/2077251841_zpid/,1900.0
Pittsburgh,PA,834 Beech Ave APT 3,,15233,2.0,2.0,1253.0,365000,https://www.zillow.com/homedetails/834-Beech-Ave-APT-3-Pittsburgh-PA-15233/11388927_zpid/,1984.0
Pittsburgh,PA,302 N Lang Ave,,15208,3.0,4.0,1749.0,399000,https://www.zillow.com/homedetails/302-N-Lang-Ave-Pittsburgh-PA-15208/62982755_zpid/,2002.0
Pittsburgh,PA,5641 Bryant St,,15206,3.0,3.0,1810.0,686000,https://www.zillow.com/homedetails/5641-Bryant-St-Pittsburgh-PA-15206/11620414_zpid/,1930.0
Pittsburgh,PA,70 Transvaal Ave,,15212,0.0,,,280000,https://www.zillow.com/homedetails/70-Transvaal-Ave-Pittsburgh-PA-15212/11327254_zpid/,1990.0
Pittsburgh,PA,505 Wingate Dr,,15205,3.0,3.0,1488.0,219900,https://www.zillow.com/homedetails/505-Wingate-Dr-Pittsburgh-PA-15205/59836644_zpid/,2002.0
Pittsburgh,PA,419 Parker St,,15209,2.0,2.0,690.0,160000,https://www.zillow.com/homedetails/419-Parker-St-Pittsburgh-PA-15209/11331012_zpid/,1910.0
Pittsburgh,PA,7090 Bennington Woods Dr,,15237,4.0,4.0,2760.0,559900,https://www.zillow.com/homedetails/7090-Bennington-Woods-Dr-Pittsburgh-PA-15237/11560011_zpid/,1994.0
Pittsburgh,PA,414 Hochberg Rd,,15235,3.0,3.0,1188.0,219770,https://www.zillow.com/homedetails/414-Hochberg-Rd-Pittsburgh-PA-15235/11415481_zpid/,1950.0
Pittsburgh,PA,1416 Diamond Ct,,15241,4.0,3.0,2952.0,674900,https://www.zillow.com/homedetails/1416-Diamond-Ct-Pittsburgh-PA-15241/164713707_zpid/,2015.0
Pittsburgh,PA,667 Baldwin Rd,,15207,2.0,3.0,1604.0,130000,https://www.zillow.com/homedetails/667-Baldwin-Rd-Pittsburgh-PA-15207/11299950_zpid/,1900.0
Pittsburgh,PA,1041 Berkshire Ave,,15226,1.0,3.0,1150.0,219900,https://www.zillow.com/homedetails/1041-Berkshire-Ave-Pittsburgh-PA-15226/11653610_zpid/,1954.0
Pittsburgh,PA,326 Lorenz Ave,,15220,1.0,2.0,1068.0,109900,https://www.zillow.com/homedetails/326-Lorenz-Ave-Pittsburgh-PA-15220/11366582_zpid/,1910.0
Pittsburgh,PA,416 Sylvania Dr,,15229,1.0,2.0,1007.0,189900,https://www.zillow.com/homedetails/416-Sylvania-Dr-Pittsburgh-PA-15229/11484191_zpid/,1950.0
Pittsburgh,PA,615 Tripoli St,,15212,2.0,4.0,2816.0,387000,https://www.zillow.com/homedetails/615-Tripoli-St-Pittsburgh-PA-15212/11395249_zpid/,1900.0
Pittsburgh,PA,42 Norton St,,15211,2.0,2.0,1589.0,31800,https://www.zillow.com/homedetails/42-Norton-St-Pittsburgh-PA-15211/164637708_zpid/,1900.0
Pittsburgh,PA,1716 Locust St,,15219,2.0,3.0,1952.0,305000,https://www.zillow.com/homedetails/1716-Locust-St-Pittsburgh-PA-15219/11273250_zpid/,2002.0
Pittsburgh,PA,109 S 21st St,,15203,2.0,4.0,1728.0,160000,https://www.zillow.com/homedetails/109-S-21st-St-Pittsburgh-PA-15203/11291405_zpid/,1882.0
Pittsburgh,PA,2305 Manor Ave,,15218,2.0,3.0,1444.0,229900,https://www.zillow.com/homedetails/2305-Manor-Ave-Pittsburgh-PA-15218/11383058_zpid/,1920.0
Pittsburgh,PA,1826 Realty Ave,,15216,2.0,3.0,1120.0,92000,https://www.zillow.com/homedetails/1826-Realty-Ave-Pittsburgh-PA-15216/11445768_zpid/,1920.0
Pittsburgh,PA,11659 Althea Rd,,15235,2.0,3.0,1122.0,170000,https://www.zillow.com/homedetails/11659-Althea-Rd-Pittsburgh-PA-15235/11492335_zpid/,1956.0
Pittsburgh,PA,4334 Reece Dr,,15227,2.0,3.0,1275.0,244900,https://www.zillow.com/homedetails/4334-Reece-Dr-Pittsburgh-PA-15227/11355377_zpid/,1952.0
Pittsburgh,PA,1128 S Side Ave,,15212,1.0,5.0,3500.0,95000,https://www.zillow.com/homedetails/1128-S-Side-Ave-Pittsburgh-PA-15212/11510833_zpid/,1900.0
Pittsburgh,PA,6354 Morrowfield Ave,,15217,3.0,4.0,,329900,https://www.zillow.com/homedetails/6354-Morrowfield-Ave-Pittsburgh-PA-15217/11635891_zpid/,1927.0
Pittsburgh,PA,1120 Moyer St,,15204,1.0,3.0,1386.0,84900,https://www.zillow.com/homedetails/1120-Moyer-St-Pittsburgh-PA-15204/11482910_zpid/,1925.0
Pittsburgh,PA,1328 Sheffield St,,15233,1.0,3.0,1520.0,199000,https://www.zillow.com/homedetails/1328-Sheffield-St-Pittsburgh-PA-15233/11376281_zpid/,1931.0
Pittsburgh,PA,517 Roslyn Pl,,15232,3.0,4.0,,449900,https://www.zillow.com/homedetails/517-Roslyn-Pl-Pittsburgh-PA-15232/11525388_zpid/,1916.0
Pittsburgh,PA,2920 Glasgow St,,15204,1.0,3.0,1280.0,190000,https://www.zillow.com/homedetails/2920-Glasgow-St-Pittsburgh-PA-15204/11371249_zpid/,1928.0
Pittsburgh,PA,3003 Dodds Ave,,15216,1.0,2.0,,140000,https://www.zillow.com/homedetails/3003-Dodds-Ave-Pittsburgh-PA-15216/11570649_zpid/,1945.0
Pittsburgh,PA,2919 Glasgow St,,15204,0.0,0.0,,79000,https://www.zillow.com/homedetails/2919-Glasgow-St-Pittsburgh-PA-15204/119344953_zpid/,2003.0
Pittsburgh,PA,5114 Keystone St,,15201,4.0,3.0,2184.0,434900,https://www.zillow.com/homedetails/5114-Keystone-St-Pittsburgh-PA-15201/11612973_zpid/,1900.0
Pittsburgh,PA,2914 Glasgow St,,15204,1.0,3.0,1152.0,119000,https://www.zillow.com/homedetails/2914-Glasgow-St-Pittsburgh-PA-15204/11371248_zpid/,1930.0
Pittsburgh,PA,222 Bart Dr,,15235,1.0,3.0,1120.0,129900,https://www.zillow.com/homedetails/222-Bart-Dr-Pittsburgh-PA-15235/11451324_zpid/,1955.0
Pittsburgh,PA,2250 Mary St APT 311,,15203,2.0,2.0,1535.0,436000,https://www.zillow.com/homedetails/2250-Mary-St-APT-311-Pittsburgh-PA-15203/55100818_zpid/,1950.0
Pittsburgh,PA,2910 Glasgow St,,15204,2.0,3.0,1832.0,295000,https://www.zillow.com/homedetails/2910-Glasgow-St-Pittsburgh-PA-15204/11371247_zpid/,1928.0
Pittsburgh,PA,11724 Althea Rd,,15235,2.0,3.0,1200.0,149900,https://www.zillow.com/homedetails/11724-Althea-Rd-Pittsburgh-PA-15235/11492100_zpid/,1957.0
Pittsburgh,PA,401 Winchester Dr,,15241,0.0,0.0,,250000,https://www.zillow.com/homedetails/401-Winchester-Dr-Pittsburgh-PA-15241/2067660316_zpid/,
Pittsburgh,PA,114 Crescent Hills Rd,,15235,2.0,3.0,1125.0,163000,https://www.zillow.com/homedetails/114-Crescent-Hills-Rd-Pittsburgh-PA-15235/11491747_zpid/,1950.0
Pittsburgh,PA,2908 Glasgow St,,15204,1.0,1.0,770.0,100000,https://www.zillow.com/homedetails/2908-Glasgow-St-Pittsburgh-PA-15204/11371246_zpid/,1918.0
Pittsburgh,PA,1538 Princess Ave,,15216,1.0,3.0,2089.0,229000,https://www.zillow.com/homedetails/1538-Princess-Ave-Pittsburgh-PA-15216/11445636_zpid/,1900.0
Pittsburgh,PA,1229 Universal Rd,,15235,2.0,3.0,1404.0,89900,https://www.zillow.com/homedetails/1229-Universal-Rd-Pittsburgh-PA-15235/11533215_zpid/,1950.0
Pittsburgh,PA,2906 Glasgow St,,15204,1.0,2.0,441.0,120000,https://www.zillow.com/homedetails/2906-Glasgow-St-Pittsburgh-PA-15204/11371245_zpid/,1959.0
Pittsburgh,PA,1201 Orvis Ave,,15223,2.0,3.0,,249000,https://www.zillow.com/homedetails/1201-Orvis-Ave-Pittsburgh-PA-15223/11410613_zpid/,1928.0
Pittsburgh,PA,3600 Smallman St,,15201,3.0,3.0,2295.0,925000,https://www.zillow.com/homedetails/3600-Smallman-St-Pittsburgh-PA-15201/2084890094_zpid/,2021.0
Pittsburgh,PA,202 Dunbar Dr,,15235,1.0,2.0,1137.0,135000,https://www.zillow.com/homedetails/202-Dunbar-Dr-Pittsburgh-PA-15235/11534817_zpid/,1954.0
Pittsburgh,PA,322 Beulah Rd,,15235,2.0,3.0,,67000,https://www.zillow.com/homedetails/322-Beulah-Rd-Pittsburgh-PA-15235/11452075_zpid/,1956.0
Pittsburgh,PA,7021 Bennington Woods Dr,,15237,4.0,4.0,,575000,https://www.zillow.com/homedetails/7021-Bennington-Woods-Dr-Pittsburgh-PA-15237/11559964_zpid/,1991.0
Pittsburgh,PA,1420 Rutherford Ave,,15216,2.0,2.0,1200.0,169900,https://www.zillow.com/homedetails/1420-Rutherford-Ave-Pittsburgh-PA-15216/11444641_zpid/,1905.0
Pittsburgh,PA,510 Oblock Ave,,15239,3.0,4.0,1852.0,275000,https://www.zillow.com/homedetails/510-Oblock-Ave-Pittsburgh-PA-15239/11626392_zpid/,1958.0
Pittsburgh,PA,373 Huntington Ave,,15202,2.0,3.0,1100.0,175000,https://www.zillow.com/homedetails/373-Huntington-Ave-Pittsburgh-PA-15202/11404637_zpid/,1953.0
Pittsburgh,PA,3220 Harcum Way,,15203,2.0,3.0,2040.0,210000,https://www.zillow.com/homedetails/3220-Harcum-Way-Pittsburgh-PA-15203/59835335_zpid/,1890.0
Pittsburgh,PA,107 Snowden Dr,,15229,3.0,4.0,2254.0,360000,https://www.zillow.com/homedetails/107-Snowden-Dr-Pittsburgh-PA-15229/11439877_zpid/,1973.0
Pittsburgh,PA,515 Natchez St,,15211,3.0,4.0,,259900,https://www.zillow.com/homedetails/515-Natchez-St-Pittsburgh-PA-15211/245997903_zpid/,1950.0
Pittsburgh,PA,1845 Morningside Ave,,15206,2.0,2.0,930.0,249000,https://www.zillow.com/homedetails/1845-Morningside-Ave-Pittsburgh-PA-15206/11277931_zpid/,1895.0
Pittsburgh,PA,1987 Centurion Dr APT 609,,15221,1.0,1.0,,62900,https://www.zillow.com/homedetails/1987-Centurion-Dr-APT-609-Pittsburgh-PA-15221/2067662413_zpid/,1987.0
Pittsburgh,PA,9221 Babcock Blvd,,15237,2.0,3.0,,199900,https://www.zillow.com/homedetails/9221-Babcock-Blvd-Pittsburgh-PA-15237/2067670390_zpid/,1955.0
Pittsburgh,PA,2643 Rossmoor Dr,,15241,5.0,4.0,,625000,https://www.zillow.com/homedetails/2643-Rossmoor-Dr-Pittsburgh-PA-15241/11581638_zpid/,1990.0
Pittsburgh,PA,350 Shenandoah Dr,,15235,3.0,3.0,1588.0,185000,https://www.zillow.com/homedetails/350-Shenandoah-Dr-Pittsburgh-PA-15235/11531991_zpid/,1999.0
Pittsburgh,PA,3815 Baytree St,,15214,2.0,4.0,,229900,https://www.zillow.com/homedetails/3815-Baytree-St-Pittsburgh-PA-15214/11269852_zpid/,1939.0
Pittsburgh,PA,5621 Curry Rd,,15236,0.0,,,175000,https://www.zillow.com/homedetails/5621-Curry-Rd-Pittsburgh-PA-15236/11508205_zpid/,1900.0
Pittsburgh,PA,411 Susanna Ct,,15207,2.0,3.0,,249250,https://www.zillow.com/homedetails/411-Susanna-Ct-Pittsburgh-PA-15207/11545483_zpid/,1945.0
Pittsburgh,PA,932 Morningside Ave,,15206,1.0,3.0,1200.0,220000,https://www.zillow.com/homedetails/932-Morningside-Ave-Pittsburgh-PA-15206/11620235_zpid/,1939.0
Pittsburgh,PA,9200 Mary Ave,,15237,1.0,4.0,1376.0,175000,https://www.zillow.com/homedetails/9200-Mary-Ave-Pittsburgh-PA-15237/11617746_zpid/,1950.0
Pittsburgh,PA,423 Parker St,,15209,1.0,2.0,,127900,https://www.zillow.com/homedetails/423-Parker-St-Pittsburgh-PA-15209/11331011_zpid/,1933.0
Pittsburgh,PA,1223 Woodland Ave,,15212,2.0,4.0,2549.0,90000,https://www.zillow.com/homedetails/1223-Woodland-Ave-Pittsburgh-PA-15212/11498717_zpid/,1940.0
Pittsburgh,PA,943 Norwich Ave,,15226,1.0,3.0,995.0,74900,https://www.zillow.com/homedetails/943-Norwich-Ave-Pittsburgh-PA-15226/11653711_zpid/,1926.0
Penn Hills,PA,225 Thornberry Dr,,15235,3.0,4.0,2310.0,329900,https://www.zillow.com/homedetails/225-Thornberry-Dr-Penn-Hills-PA-15235/11454392_zpid/,1955.0
Pittsburgh,PA,225 Ruxton St,,15211,2.0,3.0,1524.0,215000,https://www.zillow.com/homedetails/225-Ruxton-St-Pittsburgh-PA-15211/11516972_zpid/,1920.0
Pittsburgh,PA,509 Newport Dr,,15235,3.0,2.0,2050.0,179900,https://www.zillow.com/homedetails/509-Newport-Dr-Pittsburgh-PA-15235/11493398_zpid/,1991.0
Pittsburgh,PA,203 W Burgess St,,15214,1.0,3.0,1224.0,17000,https://www.zillow.com/homedetails/203-W-Burgess-St-Pittsburgh-PA-15214/11505760_zpid/,1910.0
Pittsburgh,PA,6750 McPherson Blvd,,15208,3.0,5.0,2628.0,650000,https://www.zillow.com/homedetails/6750-McPherson-Blvd-Pittsburgh-PA-15208/11286379_zpid/,1924.0
Pittsburgh,PA,301 Arabella St,,15210,0.0,0.0,,9900,https://www.zillow.com/homedetails/301-Arabella-St-Pittsburgh-PA-15210/11435656_zpid/,
Pittsburgh,PA,7031 Idlewild St,,15208,2.0,4.0,1280.0,39900,https://www.zillow.com/homedetails/7031-Idlewild-St-Pittsburgh-PA-15208/11339163_zpid/,1920.0
Pittsburgh,PA,101 Van Fleet Cir,,15237,3.0,4.0,2160.0,384900,https://www.zillow.com/homedetails/101-Van-Fleet-Cir-Pittsburgh-PA-15237/11559452_zpid/,1968.0
Pittsburgh,PA,128 Avenue A,,15221,1.0,3.0,1320.0,179900,https://www.zillow.com/homedetails/128-Avenue-A-Pittsburgh-PA-15221/11456479_zpid/,1926.0
Pittsburgh,PA,164 S 19th St,,15203,1.0,2.0,1088.0,175000,https://www.zillow.com/homedetails/164-S-19th-St-Pittsburgh-PA-15203/11291958_zpid/,1900.0
Pittsburgh,PA,3511 Melwood Ave,,15213,2.0,3.0,,319900,https://www.zillow.com/homedetails/3511-Melwood-Ave-Pittsburgh-PA-15213/11402753_zpid/,1900.0
Pittsburgh,PA,154 Cherrington Dr,,15237,4.0,4.0,2496.0,375000,https://www.zillow.com/homedetails/154-Cherrington-Dr-Pittsburgh-PA-15237/11485302_zpid/,1960.0
Pittsburgh,PA,131 Bailey Ave,,15211,4.0,3.0,2157.0,524900,https://www.zillow.com/homedetails/131-Bailey-Ave-Pittsburgh-PA-15211/59835061_zpid/,1998.0
Pittsburgh,PA,753 Chautauqua Ct,,15214,1.0,3.0,1668.0,109900,https://www.zillow.com/homedetails/753-Chautauqua-Ct-Pittsburgh-PA-15214/11499527_zpid/,1900.0
Pittsburgh,PA,1140 S Negley Ave,,15217,4.0,5.0,4392.0,1099000,https://www.zillow.com/homedetails/1140-S-Negley-Ave-Pittsburgh-PA-15217/11629486_zpid/,1906.0
Pittsburgh,PA,1298 Rolling Meadow Rd,,15241,3.0,4.0,1998.0,359900,https://www.zillow.com/homedetails/1298-Rolling-Meadow-Rd-Pittsburgh-PA-15241/11472613_zpid/,1965.0
Pittsburgh,PA,123 E Meyers St,,15210,1.0,3.0,,139900,https://www.zillow.com/homedetails/123-E-Meyers-St-Pittsburgh-PA-15210/11556568_zpid/,1918.0
Pittsburgh,PA,0 Midway Dr #15215,,15215,0.0,0.0,,25000,https://www.zillow.com/homedetails/0-Midway-Dr-15215-Pittsburgh-PA-15215/2067722313_zpid/,
Pittsburgh,PA,104 Kipling Rd,,15237,1.0,3.0,1092.0,225000,https://www.zillow.com/homedetails/104-Kipling-Rd-Pittsburgh-PA-15237/11483942_zpid/,1950.0
Pittsburgh,PA,1771 Tuscany Dr,,15241,4.0,4.0,2402.0,350000,https://www.zillow.com/homedetails/1771-Tuscany-Dr-Pittsburgh-PA-15241/11398874_zpid/,1970.0
Pittsburgh,PA,35 Pine Valley Dr,,15235,1.0,3.0,,150000,https://www.zillow.com/homedetails/35-Pine-Valley-Dr-Pittsburgh-PA-15235/11568175_zpid/,1979.0
Pittsburgh,PA,2015 Termon Ave,,15212,1.0,3.0,1368.0,199000,https://www.zillow.com/homedetails/2015-Termon-Ave-Pittsburgh-PA-15212/11269230_zpid/,1925.0
Pittsburgh,PA,1055 Ardmore Manor Dr,,15221,2.0,3.0,1232.0,155900,https://www.zillow.com/homedetails/1055-Ardmore-Manor-Dr-Pittsburgh-PA-15221/11421133_zpid/,1959.0
Pittsburgh,PA,3107 Home Ave,,15234,1.0,3.0,1334.0,119000,https://www.zillow.com/homedetails/3107-Home-Ave-Pittsburgh-PA-15234/11356730_zpid/,1930.0
Pittsburgh,PA,595 Calais Dr #120-15237,,15237,1.0,1.0,772.0,118900,https://www.zillow.com/homedetails/595-Calais-Dr-120-15237-Pittsburgh-PA-15237/2067700074_zpid/,1972.0
Pittsburgh,PA,517 Springdale Dr,,15235,2.0,2.0,1512.0,135000,https://www.zillow.com/homedetails/517-Springdale-Dr-Pittsburgh-PA-15235/11491989_zpid/,1950.0
Pittsburgh,PA,130 Lilmont Dr,,15218,1.0,3.0,975.0,190000,https://www.zillow.com/homedetails/130-Lilmont-Dr-Pittsburgh-PA-15218/11383827_zpid/,1959.0
Pittsburgh,PA,1405 Dickson St,,15212,1.0,3.0,1400.0,139900,https://www.zillow.com/homedetails/1405-Dickson-St-Pittsburgh-PA-15212/11498542_zpid/,1910.0
Pittsburgh,PA,232 S Chestnut St,,15202,2.0,3.0,1728.0,125000,https://www.zillow.com/homedetails/232-S-Chestnut-St-Pittsburgh-PA-15202/11323099_zpid/,1896.0
Pittsburgh,PA,1111 Mellon St,,15206,3.0,6.0,,499900,https://www.zillow.com/homedetails/1111-Mellon-St-Pittsburgh-PA-15206/11620359_zpid/,1920.0
Pittsburgh,PA,337 Princeton Dr,,15235,2.0,3.0,972.0,140000,https://www.zillow.com/homedetails/337-Princeton-Dr-Pittsburgh-PA-15235/11534742_zpid/,1953.0
Pittsburgh,PA,2659 Amman St,,15226,1.0,3.0,1415.0,174900,https://www.zillow.com/homedetails/2659-Amman-St-Pittsburgh-PA-15226/11566569_zpid/,1930.0
Pittsburgh,PA,429 Parson St,,15204,1.0,3.0,1386.0,22500,https://www.zillow.com/homedetails/429-Parson-St-Pittsburgh-PA-15204/11482309_zpid/,1920.0
Pittsburgh,PA,1327 Sylvandell Dr,,15243,2.0,3.0,,239900,https://www.zillow.com/homedetails/1327-Sylvandell-Dr-Pittsburgh-PA-15243/11360203_zpid/,1953.0
Pittsburgh,PA,5133 Carnegie St,,15201,1.0,3.0,990.0,270000,https://www.zillow.com/homedetails/5133-Carnegie-St-Pittsburgh-PA-15201/11612650_zpid/,1900.0
Pittsburgh,PA,1425 Macon Ave,,15218,3.0,4.0,2056.0,417900,https://www.zillow.com/homedetails/1425-Macon-Ave-Pittsburgh-PA-15218/11344294_zpid/,1905.0
Pittsburgh,PA,929 Beech Ave,,15233,3.0,3.0,3492.0,720000,https://www.zillow.com/homedetails/929-Beech-Ave-Pittsburgh-PA-15233/11611751_zpid/,1884.0
Pittsburgh,PA,837 Larchmont Rd,,15243,4.0,3.0,2448.0,735000,https://www.zillow.com/homedetails/837-Larchmont-Rd-Pittsburgh-PA-15243/11658492_zpid/,1950.0
Pittsburgh,PA,5587 Butler St #7-28,,15201,3.0,3.0,2329.0,774900,https://www.zillow.com/homedetails/5587-Butler-St-7-28-Pittsburgh-PA-15201/2067963165_zpid/,2018.0
Pittsburgh,PA,1844 1844/1846 Winhurst St,,15212,0.0,,,429900,https://www.zillow.com/homedetails/1844-1844-1846-Winhurst-St-Pittsburgh-PA-15212/2067720634_zpid/,1900.0
Pittsburgh,PA,2208 Hawthorne Ave,,15218,2.0,4.0,2050.0,144900,https://www.zillow.com/homedetails/2208-Hawthorne-Ave-Pittsburgh-PA-15218/11382790_zpid/,1900.0
Pittsburgh,PA,25 Camfield St,,15210,2.0,2.0,1360.0,100000,https://www.zillow.com/homedetails/25-Camfield-St-Pittsburgh-PA-15210/11436215_zpid/,1928.0
Pittsburgh,PA,175 Universal Rd,,15235,2.0,3.0,1300.0,229900,https://www.zillow.com/homedetails/175-Universal-Rd-Pittsburgh-PA-15235/11492392_zpid/,1948.0
Pittsburgh,PA,363 44th St,,15201,1.0,3.0,1276.0,229000,https://www.zillow.com/homedetails/363-44th-St-Pittsburgh-PA-15201/11513598_zpid/,1900.0
Pittsburgh,PA,21 Briar Cliff Rd,,15202,4.0,4.0,3757.0,475000,https://www.zillow.com/homedetails/21-Briar-Cliff-Rd-Pittsburgh-PA-15202/11367948_zpid/,1911.0
Pittsburgh,PA,425 Braddock Rd,,15221,0.0,,,260000,https://www.zillow.com/homedetails/425-Braddock-Rd-Pittsburgh-PA-15221/11419405_zpid/,1930.0
Pittsburgh,PA,2046 Jacob St,,15226,2.0,3.0,1418.0,184500,https://www.zillow.com/homedetails/2046-Jacob-St-Pittsburgh-PA-15226/11649710_zpid/,1936.0
Pittsburgh,PA,5627 Carnegie St,,15201,1.0,2.0,1216.0,159000,https://www.zillow.com/homedetails/5627-Carnegie-St-Pittsburgh-PA-15201/11275195_zpid/,1900.0
Pittsburgh,PA,2638 Shadeland Ave,,15212,3.0,4.0,2003.0,179900,https://www.zillow.com/homedetails/2638-Shadeland-Ave-Pittsburgh-PA-15212/11498577_zpid/,1925.0
Pittsburgh,PA,3075 Texas Ave,,15216,2.0,4.0,1923.0,234900,https://www.zillow.com/homedetails/3075-Texas-Ave-Pittsburgh-PA-15216/11655755_zpid/,1920.0
Pittsburgh,PA,1403 Beulah Rd,,15235,3.0,4.0,2118.0,299900,https://www.zillow.com/homedetails/1403-Beulah-Rd-Pittsburgh-PA-15235/11454048_zpid/,1963.0
Pittsburgh,PA,5626 Donson Way,,15201,1.0,2.0,930.0,149000,https://www.zillow.com/homedetails/5626-Donson-Way-Pittsburgh-PA-15201/11275196_zpid/,1910.0
Pittsburgh,PA,1335 Romanhoff St,,15212,2.0,4.0,2938.0,85000,https://www.zillow.com/homedetails/1335-Romanhoff-St-Pittsburgh-PA-15212/11511050_zpid/,1906.0
Pittsburgh,PA,2508 Cobden St,,15203,1.0,2.0,1478.0,77500,https://www.zillow.com/homedetails/2508-Cobden-St-Pittsburgh-PA-15203/11307970_zpid/,1895.0
Pittsburgh,PA,701 Robinhood Rd,,15215,3.0,4.0,3051.0,519900,https://www.zillow.com/homedetails/701-Robinhood-Rd-Pittsburgh-PA-15215/11411798_zpid/,1960.0
Pittsburgh,PA,907 Camelot Dr,,15237,2.0,3.0,1292.0,142000,https://www.zillow.com/homedetails/907-Camelot-Dr-Pittsburgh-PA-15237/11643716_zpid/,1975.0
Pittsburgh,PA,235 Dunseith St,,15213,3.0,4.0,1472.0,399900,https://www.zillow.com/homedetails/235-Dunseith-St-Pittsburgh-PA-15213/11412219_zpid/,1910.0
Pittsburgh,PA,704 College St,,15232,3.0,4.0,2318.0,675000,https://www.zillow.com/homedetails/704-College-St-Pittsburgh-PA-15232/11625379_zpid/,1903.0
Pittsburgh,PA,3258 Bainton St,,15212,1.0,4.0,,180000,https://www.zillow.com/homedetails/3258-Bainton-St-Pittsburgh-PA-15212/11604475_zpid/,1942.0
Pittsburgh,PA,109 Ashley Ct,,15221,6.0,4.0,3373.0,1300000,https://www.zillow.com/homedetails/109-Ashley-Ct-Pittsburgh-PA-15221/11419638_zpid/,1991.0
